#: table_doi: 10.17182/hepdata.71527.v2/t337
#: name: Table 333
#: description: No description provided.
#: data_file: Table333.yaml
#: keyword reactions: AU AU --> PI- X
#: keyword observables: V2
#: keyword phrases: Inclusive | Angular Correlation
#: keyword cmenergies: 14.5
#: CENTRALITY [pct],0.0-80.0
#: RE,AU AU --> PI- X
#: SQRT(S)/NUCLEON [GeV],14.5
PT [GEV],v2,stat +,stat -,sys +,sys -
0.295221,0.023421,0.000173,-0.000173,0.000574,-0.000574
0.490592,0.040486,0.000203,-0.000203,0.000445,-0.000445
0.688681,0.057141,0.000286,-0.000286,0.000416,-0.000416
0.887672,0.071585,0.000424,-0.000424,0.000524,-0.000524
1.08711,0.08446,0.000661,-0.000661,0.00052,-0.00052
1.28685,0.094586,0.000926,-0.000926,0.000576,-0.000576
1.48689,0.101821,0.001354,-0.001354,0.000625,-0.000625
1.68722,0.110021,0.001986,-0.001986,0.000467,-0.000467
1.88783,0.11202,0.00291,-0.00291,0.000164,-0.000164
2.15616,0.118464,0.003485,-0.003485,0.000437,-0.000437
2.59528,0.121919,0.006874,-0.006874,0.00066,-0.00066

