#: table_doi: 10.17182/hepdata.71527.v2/t335
#: name: Table 331
#: description: No description provided.
#: data_file: Table331.yaml
#: keyword reactions: AU AU --> P X
#: keyword observables: V2
#: keyword phrases: Inclusive | Angular Correlation
#: keyword cmenergies: 14.5
#: CENTRALITY [pct],0.0-80.0
#: RE,AU AU --> P X
#: SQRT(S)/NUCLEON [GeV],14.5
PT [GEV],v2,stat +,stat -,sys +,sys -
0.347289,0.004477,0.001807,-0.001807,0.001672,-0.001672
0.515845,0.018276,0.0006,-0.0006,0.000434,-0.000434
0.702633,0.032882,0.000486,-0.000486,0.000451,-0.000451
0.89699,0.050706,0.000492,-0.000492,0.00031,-0.00031
1.09391,0.071278,0.000561,-0.000561,0.000587,-0.000587
1.292,0.086678,0.000679,-0.000679,0.000419,-0.000419
1.49073,0.102239,0.000861,-0.000861,0.00037,-0.00037
1.68987,0.116333,0.001136,-0.001136,0.001076,-0.001076
1.88928,0.127892,0.001572,-0.001572,0.001118,-0.001118
2.15596,0.138503,0.001945,-0.001945,0.001387,-0.001387
2.59429,0.148001,0.005046,-0.005046,0.001478,-0.001478

