#: table_doi: 10.17182/hepdata.71527.v2/t388
#: name: Table 384
#: description: No description provided.
#: data_file: Table384.yaml
#: keyword reactions: AU AU --> LAMBDA X
#: keyword observables: V2
#: keyword phrases: Inclusive | Angular Correlation | Strange production
#: keyword cmenergies: 62.4
#: CENTRALITY [pct],0.0-80.0
#: RE,AU AU --> LAMBDA X
#: SQRT(S)/NUCLEON [GeV],62.4
PT [GEV],v2,stat +,stat -,sys +,sys -
0.3055,0.012051,0.007026,-0.007026,0.003517,-0.004268
0.5055,0.013378,0.001718,-0.001718,0.000685,-0.000305
0.7055,0.026594,0.000976,-0.000976,0.000329,-0.000382
0.9055,0.045153,0.000774,-0.000774,0.000294,-0.000362
1.1055,0.062863,0.000723,-0.000723,0.000224,-0.000191
1.2955,0.083814,0.000752,-0.000752,0.000234,-0.000329
1.5055,0.10003,0.000832,-0.000832,0.000317,-0.000206
1.7045,0.116343,0.000976,-0.000976,0.000302,-0.00021
1.9055,0.133536,0.001196,-0.001196,0.000531,-0.000476
2.1055,0.147432,0.001499,-0.001499,0.000378,-0.000508
2.3045,0.151405,0.001926,-0.001926,0.000686,-0.000545
2.5055,0.166831,0.002529,-0.002529,0.000576,-0.000858
2.7045,0.168095,0.003335,-0.003335,0.00119,-0.001317
3.0055,0.186225,0.003581,-0.003581,0.00161,-0.001632
3.4055,0.192302,0.006489,-0.006489,0.001671,-0.001624
3.9385,0.198382,0.009996,-0.009996,0.002949,-0.002898

