#: table_doi: 10.17182/hepdata.71527.v2/t44
#: name: Table 40
#: description: No description provided.
#: data_file: Table40.yaml
#: keyword reactions: AU AU --> PI+ X
#: keyword observables: V2
#: keyword phrases: Inclusive | Angular Correlation
#: keyword cmenergies: 14.5
#: CENTRALITY [pct],0.0-10.0
#: RE,AU AU --> PI+ X
#: SQRT(S)/NUCLEON [GeV],14.5
PT [GEV],v2,stat +,stat -,sys +,sys -
0.298824,0.012292,0.000359,-0.000359,0.000267,-0.000267
0.49155,0.021432,0.000411,-0.000411,0.000279,-0.000279
0.688099,0.029881,0.000572,-0.000572,0.000337,-0.000337
0.886197,0.038332,0.00084,-0.00084,0.000304,-0.000304
1.08527,0.042486,0.001297,-0.001297,0.000442,-0.000442
1.28525,0.048731,0.001823,-0.001823,0.00017,-0.00017
1.4863,0.048117,0.002689,-0.002689,0.000459,-0.000459
1.68825,0.052823,0.004022,-0.004022,0.000347,-0.000347
1.89024,0.051615,0.00603,-0.00603,0.001465,-0.001465
2.16527,0.054937,0.007332,-0.007332,0.000416,-0.000416
2.58223,0.050259,0.015583,-0.015583,0.003317,-0.003317

