#: table_doi: 10.17182/hepdata.71527.v2/t237
#: name: Table 233
#: description: No description provided.
#: data_file: Table233.yaml
#: keyword reactions: AU AU --> P X
#: keyword observables: V2
#: keyword phrases: Inclusive | Angular Correlation
#: keyword cmenergies: 14.5
#: CENTRALITY [pct],40.0-80.0
#: RE,AU AU --> P X
#: SQRT(S)/NUCLEON [GeV],14.5
PT [GEV],v2,stat +,stat -,sys +,sys -
0.347403,0.010229,0.005996,-0.005996,0.003249,-0.003249
0.513985,0.032104,0.002077,-0.002077,0.000751,-0.000751
0.700866,0.053541,0.001782,-0.001782,0.001076,-0.001076
0.895297,0.082505,0.001928,-0.001928,0.000757,-0.000757
1.09229,0.112197,0.002315,-0.002315,0.000675,-0.000675
1.29047,0.138716,0.002929,-0.002929,0.000817,-0.000817
1.48934,0.161855,0.003838,-0.003838,0.000519,-0.000519
1.68871,0.191263,0.005196,-0.005196,0.001804,-0.001804
1.88848,0.207149,0.007375,-0.007375,0.002334,-0.002334
2.15576,0.241324,0.009291,-0.009291,0.002961,-0.002961
2.60051,0.220226,0.024244,-0.024244,0.010736,-0.010736

