#: table_doi: 10.17182/hepdata.71527.v2/t45
#: name: Table 41
#: description: No description provided.
#: data_file: Table41.yaml
#: keyword reactions: AU AU --> K- X
#: keyword observables: V2
#: keyword phrases: Inclusive | Angular Correlation | Strange production
#: keyword cmenergies: 14.5
#: CENTRALITY [pct],0.0-10.0
#: RE,AU AU --> K- X
#: SQRT(S)/NUCLEON [GeV],14.5
PT [GEV],v2,stat +,stat -,sys +,sys -
0.334965,0.006923,0.002952,-0.002952,0.000722,-0.000722
0.506424,0.014129,0.001696,-0.001696,0.000667,-0.000667
0.695909,0.022239,0.001706,-0.001706,0.000185,-0.000185
0.891279,0.030853,0.002073,-0.002073,0.00064,-0.00064
1.08898,0.032159,0.00276,-0.00276,0.000567,-0.000567
1.28807,0.042421,0.003761,-0.003761,0.000521,-0.000521
1.48827,0.052367,0.005313,-0.005313,0.001984,-0.001984
1.68932,0.058317,0.008385,-0.008385,0.001521,-0.001521
1.89064,0.051127,0.013811,-0.013811,0.00148,-0.00148
2.16612,0.048529,0.019912,-0.019912,0.001581,-0.001581
2.58389,0.093501,0.046724,-0.046724,0.002714,-0.002714

